,paper_id,author
9148,1621,"Wang, Yanrong"
9149,1622,"Ryalls, James M. W."
9150,1622,"Moore, Ben D."
9151,1622,"Riegler, Markus"
9152,1622,"Johnson, Scott N."
9153,1623,"Qin, Cheng"
9154,1623,"Cheng, Linming"
9155,1623,"Shen, Jingqin"
9156,1623,"Zhang, Yunhong"
9157,1623,"Cao, Huimin"
9158,1623,"Lu, Dan"
9159,1623,"Shen, Chenjia"
9160,1624,"Wang, Zan"
9161,1624,"Qiang, Haiping"
9162,1624,"Zhao, Haiming"
9163,1624,"Xu, Ruixuan"
9164,1624,"Zhang, Zhengli"
9165,1624,"Gao, Hongwen"
9166,1624,"Wang, Xuemin"
9167,1624,"Liu, Guibo"
9168,1624,"Zhang, Yingjun"
9169,1625,"Karaki, L."
9170,1625,"Da Silva, P."
9171,1625,"Rizk, F."
9172,1625,"Chouabe, C."
9173,1625,"Chantret, N."
9174,1625,"Eyraud, V."
9175,1625,"Gressent, F."
9176,1625,"Sivignon, C."
9177,1625,"Rahioui, I."
9178,1625,"Kahn, D."
9179,1625,"Brochier-Armanet, C."
9180,1625,"Rahbe, Y."
9181,1625,"Royer, C."
9182,1626,"Moriuchi, Ken S."
9183,1626,"Friesen, Maren L."
9184,1626,"Cordeiro, Matilde A."
9185,1626,"Badri, Mounawer"
9186,1626,"Vu, Wendy T."
9187,1626,"Main, Bradley J."
9188,1626,"Aouani, Mohamed Elarbi"
9189,1626,"Nuzhdin, Sergey V."
9190,1626,"Strauss, Sharon Y."
9191,1626,"von Wettberg, Eric J. B."
9192,1627,"Ushijima, Kensuke"
9193,1627,"Fukushima, Masami"
9194,1627,"Kanno, Shinya"
9195,1627,"Kanno, Itoko"
9196,1627,"Ohnishi, Mitsuhiro"
9197,1628,"Liu, D. J."
9198,1628,"Wang, Y. B."
9199,1628,"Guo, C. H."
9200,1628,"Cong, Q."
9201,1628,"Gong, X."
9202,1628,"Zhang, H. J."
9203,1629,"Isayenkov, S."
9204,1629,"Maathuis, F. J. M."
9205,1630,"Nemati, M."
9206,1630,"Amanlou, H."
9207,1630,"Khorvash, M."
9208,1630,"Mirzaei, M."
9209,1630,"Moshiri, B."
9210,1630,"Ghaffari, M. H."
9211,1631,"Mohammadi, Gholamreza"
9212,1631,"Norouzi, Yasin"
9213,1631,"Nosratti, Iraj"
9214,1632,"Long, Emmaline A."
9215,1632,"Ketterings, Quirine M."
9216,1633,"Thivierge, Marie-Noelle"
9217,1633,"Jego, Guillaume"
9218,1633,"Belanger, Gilles"
9219,1633,"Bertrand, Annick"
9220,1633,"Tremblay, Gaetan F."
9221,1633,"Rotz, C. Alan"
9222,1633,"Qian, Budong"
9223,1634,"Grabber, John H."
9224,1635,"Kittelmann, Sandra"
9225,1635,"Pinares-Patino, Cesar S."
9226,1635,"Seedorf, Henning"
9227,1635,"Kirk, Michelle R."
9228,1635,"McEwan, John C."
9229,1635,"Janssen, Peter H."
9230,1636,"Noroozi, Shahrzad"
9231,1636,"Alizadeh, Hasan"
9232,1636,"Mashhadi, Hamid Rahimian"
9233,1637,"Li, J."
9234,1637,"He, S. Y."
9235,1637,"Qin, X. D."
9236,1638,"Malik, P. K."
9237,1638,"Singhal, K. K."
9238,1639,Wang Xin-xun
9239,1639,Chen Ling-ling
9240,1639,Zhang Yun-wei
9241,1639,Mao Pei-sheng
9242,1640,"Kordi, M."
9243,1640,"Naserian, A. A."
9244,1640,"Valizadeh, R."
9245,1640,"Tahmasbi, A. M."
9246,1640,"Safarian, M."
9247,1641,"Filippou, Panagiota"
9248,1641,"Antoniou, Chrystalla"
9249,1641,"Obata, Toshihiro"
9250,1641,"Van Der Kelen, Katrien"
9251,1641,"Harokopos, Vaggelis"
9252,1641,"Kanetis, Loukas"
9253,1641,"Aidinis, Vassilis"
9254,1641,"Van Breusegem, Frank"
9255,1641,"Fernie, Alisdair R."
9256,1641,"Fotopoulos, Vasileios"
9257,1642,"Mollinedo, Javier"
9258,1642,"Schumacher, Thomas E."
9259,1642,"Chintala, Rajesh"
9260,1643,"Hayes, Richard C."
9261,1643,"Li, Guangdi D."
9262,1643,"Conyers, Mark K."
9263,1643,"Virgona, Jim M."
9264,1643,"Dear, Brian S."
9265,1644,"Gallego-Giraldo, Lina"
9266,1644,"Shadle, Gail"
9267,1644,"Shen, Hui"
9268,1644,"Barros-Rios, Jaime"
9269,1644,"Fresquet Corrales, Sandra"
9270,1644,"Wang, Huanzhong"
9271,1644,"Dixon, Richard A."
9272,1645,"Gou, Lanming"
9273,1645,"Zhang, Rongxue"
9274,1645,"Ma, Lei"
9275,1645,"Zhu, Fugui"
9276,1645,"Dong, Jiangli"
9277,1645,"Wang, Tao"
9278,1646,"Sun, Mingzhe"
9279,1646,"Jia, Bowei"
9280,1646,"Cui, Na"
9281,1646,"Wen, Yidong"
9282,1646,"Duanmu, Huizi"
9283,1646,"Yu, Qingyue"
9284,1646,"Xiao, Jialei"
9285,1646,"Sun, Xiaoli"
9286,1646,"Zhu, Yanming"
9287,1647,"Volpe, Veronica"
9288,1647,"Giovannetti, Marco"
9289,1647,"Sun, Xue-Guang"
9290,1647,"Fiorilli, Valentina"
9291,1647,"Bonfante, Paola"
9292,1648,"Fyad-Lameche, Fatima-Zohra"
9293,1648,"Iantcheva, Anelia"
9294,1648,"Siljak-Yakovlev, Sonja"
9295,1648,"Brown, Spencer C."
9296,1649,"Ojeda, J. J."
9297,1649,"Pembleton, K. G."
9298,1649,"Islam, M. R."
9299,1649,"Agnusdei, M. G."
9300,1649,"Garcia, S. C."
9301,1650,"Bozickovic, Aleksa"
9302,1650,"Simic, Aleksandar"
9303,1650,"Grubic, Goran"
9304,1650,"Znidarsic, Tomaz"
9305,1650,"Djordjevic, Nenad"
9306,1650,"Stojanovic, Bojan"
9307,1651,"Shu, Yongjun"
9308,1651,"Liu, Ying"
9309,1651,"Li, Wei"
9310,1651,"Song, Lili"
9311,1651,"Zhang, Jun"
9312,1651,"Guo, Changhong"
9313,1652,"Wu, B."
9314,1652,"Nishino, N."
9315,1653,"Silva, V. P."
9316,1653,"Pereira, O. G."
9317,1653,"Leandro, E. S."
9318,1653,"Da Silva, T. C."
9319,1653,"Ribeiro, K. G."
9320,1653,"Mantovani, H. C."
9321,1653,"Santos, S. A."
9322,1654,"Roque, Edelin"
9323,1654,"Fares, Mario A."
9324,1654,"Yenush, Lynne"
9325,1654,"Cruz Rochina, Mari"
9326,1654,"Wen, Jiangqi"
9327,1654,"Mysore, Kirankumar S."
9328,1654,"Gomez-Mena, Concepcion"
9329,1654,"Pio Beltran, Jose"
9330,1654,"Canas, Luis A."
9331,1655,"Bruni, Renato"
9332,1655,"Bellardi, Maria Grazia"
9333,1655,"Parrella, Giuseppe"
9334,1656,"Filiz, Ertugrul"
9335,1656,"Vatansever, Recep"
9336,1656,"Ozyigit, Ibrahim Ilker"
9337,1657,"Bao, Ai-Ke"
9338,1657,"Du, Bao-Qiang"
9339,1657,"Touil, Leila"
9340,1657,"Kang, Peng"
9341,1657,"Wang, Qiang-Long"
9342,1657,"Wang, Suo-Min"
9343,1658,"Liu, Wenxian"
9344,1658,"Zhang, Zhengshe"
9345,1658,"Chen, Shuangyan"
9346,1658,"Ma, Lichao"
9347,1658,"Wang, Hucheng"
9348,1658,"Dong, Rui"
9349,1658,"Wang, Yanrong"
9350,1658,"Liu, Zhipeng"
9351,1659,"Badri, Mounawer"
9352,1659,"Bouhaouel, Imen"
9353,1659,"Arraouadi, Soumaya"
9354,1659,"Taamalli, Wael"
9355,1659,"Huguet, Thierry"
9356,1659,"Aouani, Mohamed Elarbi"
9357,1660,"Thatcher, Louise F."
9358,1660,"Gao, Ling-Ling"
9359,1660,"Singh, Karam B."
9360,1661,"Hattab, Sara"
9361,1661,"Hattab, Sabrine"
9362,1661,"Laura Flores-Casseres, Maria"
9363,1661,"Boussetta, Hamadi"
9364,1661,"Doumas, Patrick"
9365,1661,"Hernandez, Luis E."
9366,1661,"Banni, Mohamed"
9367,1662,"Liu, Liping"
9368,1662,"Zhang, Zhenqian"
9369,1662,"Dong, Jiangli"
9370,1662,"Wang, Tao"
9371,1663,"Veerappan, Vijaykumar"
9372,1663,"Jani, Mehul"
9373,1663,"Kadel, Khem"
9374,1663,"Troiani, Taylor"
9375,1663,"Gale, Ronny"
9376,1663,"Mayes, Tyler"
9377,1663,"Shulaev, Elena"
9378,1663,"Wen, Jiangqi"
9379,1663,"Mysore, Kirankumar S."
9380,1663,"Azad, Rajeev K."
9381,1663,"Dickstein, Rebecca"
9382,1664,"Gao, Yan"
9383,1664,"Li, Xin"
9384,1664,"Tian, Qiu-Ying"
9385,1664,"Wang, Bao-Lan"
9386,1664,"Zhang, Wen-Hao"
9387,1665,"Foster, Justin"
9388,1665,"Luo, Bin"
9389,1665,"Nakata, Paul A."
9390,1666,"Esteban, Raquel"
9391,1666,"Royo, Beatriz"
9392,1666,"Urarte, Estibaliz"
9393,1666,"Zamarreno, Angel M."
9394,1666,"Garcia-Mina, Jose M."
9395,1666,"Moran, Jose F."
9396,1667,"Song, Fuqiang"
9397,1667,"Li, Jize"
9398,1667,"Fan, Xiaoxu"
9399,1667,"Zhang, Quan"
9400,1667,"Chang, Wei"
9401,1667,"Yang, Fengshan"
9402,1667,"Geng, Gui"
9403,1668,"Zhu, Hui-Sen"
9404,1668,"Yu, Xiu-Ju"
9405,1668,"Zhao, Xiang"
9406,1668,"Yang, Wu-De"
9407,1668,"Dong, Kuan-Hu"
9408,1669,"Al-Barakah, F. N."
9409,1669,"Mridha, M. A. U."
9410,1670,"Printz, Bruno"
9411,1670,"Guerriero, Gea"
9412,1670,"Sergeant, Kjell"
9413,1670,"Audinot, Jean-Nicolas"
9414,1670,"Guignard, Cedric"
9415,1670,"Renaut, Jenny"
9416,1670,"Lutts, Stanley"
9417,1670,"Hausman, Jean-Francois"
9418,1671,"Xu, Kaikai"
9419,1671,"Wang, Hong"
9420,1671,"Li, Xiaobing"
9421,1671,"Liu, Honghai"
9422,1671,"Chi, Dengkai"
9423,1671,"Yu, Feng"
9424,1672,"Guo, Huijuan"
9425,1672,"Sun, Yucheng"
9426,1672,"Peng, Xinhong"
9427,1672,"Wang, Qinyang"
9428,1672,"Harris, Marvin"
9429,1672,"Ge, Feng"
9430,1673,"Yocum, George D."
9431,1673,"Rinehart, Joseph P."
9432,1673,"Yocum, Ian S."
9433,1673,"Kemp, William P."
9434,1673,"Greenlee, Kendra J."
9435,1674,"Guo, Peng"
9436,1674,"Wei, Hongxu"
9437,1674,"Zhang, Wanjun"
9438,1674,"Yang, Baoling"
9439,1674,"Bao, Yajing"
9440,1675,"Jia, Bowei"
9441,1675,"Sun, Mingzhe"
9442,1675,"Sun, Xiaoli"
9443,1675,"Li, Rongtian"
9444,1675,"Wang, Zhenyu"
9445,1675,"Wu, Jing"
9446,1675,"Wei, Zhengwei"
9447,1675,"DuanMu, Huizi"
9448,1675,"Xiao, Jialei"
9449,1675,"Zhu, Yanming"
9450,1676,"Yousfi, Nasreddine"
9451,1676,"Sihem, Ncib"
9452,1676,"Ramzi, Amari"
9453,1676,"Abdelly, Chedly"
9454,1677,"Bastola, Anup"
9455,1677,"Parajulee, Megha N."
9456,1677,"Porter, R. Patrick"
9457,1677,"Shrestha, Ram B."
9458,1677,"Chen, Fa-Jun"
9459,1677,"Carroll, Stanley C."
9460,1678,"Zumoffen, Leticia"
9461,1678,"Tavella, Julia"
9462,1678,"Signorini, Marcelo"
9463,1678,"Salvo, Adriana"
9464,1679,"di Lascio, Antonella"
9465,1679,"Madeira, Filipe"
9466,1679,"Costantini, Maria Letizia"
9467,1679,"Rossi, Loreto"
9468,1679,"Pons, Xavier"
9469,1680,"Cao, Bin-Bin"
9470,1680,"Wang, Rui"
9471,1680,"Bo, Yu-Kun"
9472,1680,"Bai, Sarula"
9473,1680,"Yang, Hong-Jian"
9474,1681,"Stewart, Sophie A."
9475,1681,"Hodge, Simon"
9476,1681,"Bennett, Mark"
9477,1681,"Mansfield, John W."
9478,1681,"Powell, Glen"
9479,1682,"Hong, Eun-Jeong"
9480,1682,"Kang, Dong-Hyun"
9481,1683,"Zhang, Zhiqiang"
9482,1683,"Wang, Yafang"
9483,1683,"Chang, Leqin"
9484,1683,"Zhang, Tong"
9485,1683,"An, Jie"
9486,1683,"Liu, Yushi"
9487,1683,"Cao, Yuman"
9488,1683,"Zhao, Xia"
9489,1683,"Sha, Xuyang"
9490,1683,"Hu, Tianming"
9491,1683,"Yang, Peizhi"
9492,1684,"Mann, Krin S."
9493,1684,"Bejerman, Nicolas"
9494,1684,"Johnson, Karyn N."
9495,1684,"Dietzgen, Ralf G."
9496,1685,"Gui, Zhi"
9497,1685,"Gao, Jianming"
9498,1685,"Xin, Nan"
9499,1685,"Wang, Yu"
9500,1685,"Pi, Yongshuo"
9501,1685,"Liu, Huiqin"
9502,1685,"Yuan, Qinghua"
9503,1685,"Li, Xianglin"
9504,1686,"Papendiek, Franka"
9505,1686,"Tartiu, Valentina E."
9506,1686,"Morone, Piergiuseppe"
9507,1686,"Venus, Joachim"
9508,1686,"Hoenig, Anne"
9509,1687,"Shu, Yongjun"
9510,1687,"Liu, Ying"
9511,1687,"Zhang, Jun"
9512,1687,"Song, Lili"
9513,1687,"Guo, Changhong"
9514,1688,"Yuan, Zi-Qiang"
9515,1688,"Yu, Kai-Liang"
9516,1688,"Epstein, Howard"
9517,1688,"Fang, Chao"
9518,1688,"Li, Jun-Ting"
9519,1688,"Liu, Qian-Qian"
9520,1688,"Liu, Xue-Wei"
9521,1688,"Gao, Wen-Juan"
9522,1688,"Li, Feng-Min"
9523,1689,"Wang, Junjie"
9524,1689,"Zhao, Yan"
9525,1689,"Ray, Ian"
9526,1689,"Song, Mingzhou"
9527,1690,"Vialette-Guiraud, Aurelie C. M."
9528,1690,"Chauvet, Aurelie"
9529,1690,"Gutierrez-Mazariegos, Juliana"
9530,1690,"Eschstruth, Alexis"
9531,1690,"Ratet, Pascal"
9532,1690,"Scutt, Charles P."
9533,1691,"Quan, Wenli"
9534,1691,"Liu, Xun"
9535,1691,"Wang, Haiqing"
9536,1691,"Chan, Zhulong"
9537,1692,"Wang, Huanzhong"
9538,1692,"Yang, Jung Hyun"
9539,1692,"Chen, Fang"
9540,1692,"Torres-Jerez, Ivone"
9541,1692,"Tang, Yuhong"
9542,1692,"Wang, Mingyi"
9543,1692,"Du, Qian"
9544,1692,"Cheng, Xiaofei"
9545,1692,"Wen, Jiangqi"
9546,1692,"Dixon, Richard"
9547,1693,"Liu, Ying"
9548,1693,"Zhang, Jun"
9549,1693,"Li, Wei"
9550,1693,"Guo, Changhong"
9551,1693,"Shu, Yongjun"
9552,1694,"Barati, Susan"
9553,1694,"Vahabi, Mohammad Reza"
9554,1694,"Mosaddeghi, Mohammad Reza"
9555,1694,"Bassiri, Mehdi"
9556,1695,"Song, Hongmei"
9557,1695,"Wei, Minxia"
9558,1695,"Mou, Xidong"
9559,1695,"Liu, Yi"
9560,1695,"Wang, Xuejie"
9561,1695,"Liu, Chao"
9562,1695,"Hu, Yinchang"
9563,1696,"Bi, Changwei"
9564,1696,"Wang, Xuelin"
9565,1696,"Xu, Yiqing"
9566,1696,"Wei, Suyun"
9567,1696,"Shi, Yi"
9568,1696,"Dai, Xiaogang"
9569,1696,"Yin, Tongming"
9570,1696,"Ye, Ning"
9571,1697,"Holman, J."
9572,1697,"Min, D."
9573,1697,"Klocke, N."
9574,1697,"Kisekka, I."
9575,1697,"Currie, R."
9576,1698,"Zaka, Serge"
9577,1698,"Frak, Ela"
9578,1698,"Julier, Bernadette"
9579,1698,"Gastal, Francois"
9580,1698,"Louarn, Gaetan"
9581,1699,"Coruh, Irfan"
9582,1699,"Tan, Mustafa"
9583,1700,"Akhzari, Davoud"
9584,1700,"Khedmati, Majid"
9585,1700,"Soleymani, Ali Reza"
9586,1700,"Pessarakli, Mohammad"
9587,1701,"Zhou, Peng"
9588,1701,"Su, Liantai"
9589,1701,"Lv, Aimin"
9590,1701,"Wang, Shengyin"
9591,1701,"Huang, Bingru"
9592,1701,"An, Yuan"
9593,1702,"Twaruzek, Magdalena"
9594,1702,"Dorszewski, Piotr"
9595,1702,"Grabowicz, Malgorzata"
9596,1702,"Szterk, Piotr"
9597,1702,"Grajewski, Jan"
9598,1702,"Kaszkowiak, Jerzy"
9599,1703,"Elmasry, A. M. A."
9600,1703,"Mendoza, G. D."
9601,1703,"Miranda, L. A."
9602,1703,"Vazquez, G."
9603,1703,"Salem, A. Z. M."
9604,1703,"Hernandez, P. A."
9605,1704,Liu Ce
9606,1704,Lai Yu-jiao
9607,1704,Lu Xiao-nan
9608,1704,Guo Ping-ting
9609,1704,Luo Hai-ling
9610,1705,"Zhang, Wenxiang"
9611,1705,"Ding, Luhui"
9612,1705,"Jaffrin, Michel Y."
9613,1705,"Grimi, Nabil"
9614,1705,"Tang, Bing"
9615,1706,"Zhang, Yongzhi"
9616,1706,"Meng, Yan"
9617,1706,"Chen, Li"
9618,1706,"Guo, Yong"
9619,1706,"Xiao, Dan"
9620,1707,"Sosnowski, J."
9621,1707,"Jankowski, K."
9622,1707,"Malinowska, E."
9623,1707,"Krol, J."
9624,1707,"Redzik, P."
9625,1708,"Mantino, Alberto"
9626,1708,"Ragaglini, Giorgio"
9627,1708,"di Nasso, Nicoletta Nassi O."
9628,1708,"Tozzini, Cristiano"
9629,1708,"Taccini, Fabio"
9630,1708,"Bonari, Enrico"
9631,1709,"Akhzari, Davoud"
9632,1709,"Pessarakli, Mohammad"
9633,1709,"Khedmati, Majid"
9634,1710,"Gollner, Gabriele"
9635,1710,"Fedoseyenko, Dmytro"
9636,1710,"Grausgruber-Groeger, Sabine"
9637,1710,"Grausgruber, Heinrich"
9638,1710,"Friedel, Juergen Kurt"
9639,1710,"Freyer, Bernhard"
9640,1711,"Olszewska, Marzenna"
9641,1711,"Kobylinski, Andrzej"
9642,1712,"Stanciu, Ana-Maria"
9643,1712,"Dinca, Niculae"
9644,1712,"Dunea, Daniel"
9645,1713,"Bijelic, Zorica"
9646,1713,"Tomic, Zorica"
9647,1713,"Mandic, Violeta"
9648,1713,"Ruzic-Muslic, Dragana"
9649,1713,"Krnjaja, Vesna"
9650,1713,"Vuckovic, Savo"
9651,1713,"Simic, Aleksandar"
9652,1714,"Richards, Ken W."
9653,1715,Ma Qiao-li
9654,1715,Kang Jun-mei
9655,1715,Long Rui-cai
9656,1715,Cui Yan-jun
9657,1715,Zhang Tie-jun
9658,1715,Xiong Jun-bo
9659,1715,Yang Qing-chuan
9660,1715,Sun Yan
9661,1716,Wang Fa-wei
9662,1716,Wang Chao
9663,1716,Sun Yao
9664,1716,Wang Nan
9665,1716,Li Xiao-wei
9666,1716,Dong Yuan-yuan
9667,1716,Yao Na
9668,1716,Liu Xiu-ming
9669,1716,Chen Huan
9670,1716,Chen Xi-feng
9671,1716,Wang Zhen-min
9672,1716,Li Hai-yan
9673,1717,"Shen, Yue"
9674,1717,"Jia, Qing-Li"
9675,1717,"Liu, Ming-Zhe"
9676,1717,"Li, Zhuo-Wei"
9677,1717,"Wang, Li-Li"
9678,1717,"Zhao, Cui-Zhu"
9679,1717,"Li, Zhi-Xi"
9680,1717,"Zhang, Meng"
9681,1718,"Nikolova, Ivelina Mitkova"
9682,1719,"Jabri, C."
9683,1719,"Sbei, H."
9684,1719,"Zitouna, N."
9685,1719,"Trifi-Farah, N."
9686,1719,"Khelil, A. Zoghlami"
9687,1720,"Shao, L. H."
9688,1720,"Zheng, X. W."
9689,1720,"Yi, D. X."
9690,1720,"Li, C."
9691,1721,"Teng, K."
9692,1721,"Xiao, G. Z."
9693,1721,"Guo, W. E."
9694,1721,"Yuan, J. B."
9695,1721,"Li, J."
9696,1721,"Chao, Y. H."
9697,1721,"Han, L. B."
9698,1722,"Zhou, H. C."
9699,1722,"Jin, L."
9700,1722,"Li, J."
9701,1722,"Wang, X. J."
9702,1723,"Rodriguez Torres, A."
9703,1723,"Valladares Cisneros, M. G."
9704,1723,"Gonzalez Rodriguez, J. G."
9705,1724,"Koszel, Milan"
9706,1724,"Kocira, Anna"
9707,1724,"Lorencowicz, Edmund"
9708,1725,"Sarkisova, Tatiana"
9709,1725,"Beckova, Martina"
9710,1725,"Franova, Jana"
9711,1725,"Petrzik, Karel"
9712,1726,Yin Hai-cheng
9713,1726,Huang Jin
9714,1727,"Ren, Lidong"
9715,1727,"Huang, Mingbin"
9716,1728,"Philp, Joshua"
9717,1728,"Komarek, Adam M."
9718,1728,"Pain, Sarah J."
9719,1728,"Li, Xueling"
9720,1728,"Bellotti, William"
9721,1729,"Marchand, Charlotte"
9722,1729,"Hogland, William"
9723,1729,"Kaczala, Fabio"
9724,1729,"Jani, Yahya"
9725,1729,"Marchand, Lilian"
9726,1729,"Augustsson, Anna"
9727,1729,"Hijri, Mohamed"
9728,1730,"Cornara, Laura"
9729,1730,"Xiao, Jianbo"
9730,1730,"Burlando, Bruno"
9731,1731,"Liu, Zhi-ying"
9732,1731,"Yang, Guo-feng"
9733,1731,"Li, Xi-liang"
9734,1731,"Yan, Ya-fei"
9735,1731,"Sun, Juan"
9736,1731,"Gao, Run"
9737,1731,"Sun, Qi-zhong"
9738,1731,"Wang, Zong-li"
9739,1732,"McCaskill, M. R."
9740,1732,"Kearney, G. A."
9741,1733,"Alhidary, Ibrahim"
9742,1733,"Abdelrahman, Mutassim M."
9743,1733,"Alyemni, Abdullah H."
9744,1733,"Khan, Rifat U."
9745,1733,"Al-Mubarak, Aarif H."
9746,1733,"Albaadani, Hani H."
9747,1734,"Slepetiene, Alvyra"
9748,1734,"Slepetys, Jonas"
9749,1734,"Tilvikiene, Vita"
9750,1734,"Amaleviciute, Kristina"
9751,1734,"Liaudanskiene, Inga"
9752,1734,"Ceseviciene, Jurgita"
9753,1734,"Kadziuliene, Zydre"
9754,1734,"Dabkevicius, Zenonas"
9755,1734,"Buliauskaite, Raimonda"
9756,1735,"Lemes, Rodrigo Luis"
9757,1735,"Soares Filho, Cecilio Viega"
9758,1735,"Garcia Neto, Manoel"
9759,1735,"Heinrichs, Reges"
9760,1736,"Sanaei, Ehsan"
9761,1736,"Seiedy, Marjan"
9762,1737,"Abid, Mabrouka"
9763,1737,"Mansour, Elhem"
9764,1737,"Ben Yahia, Leila"
9765,1737,"Bachar, Khouloud"
9766,1737,"Ben Khaled, Abdenaceur"
9767,1737,"Ferchichi, Ali"
9768,1738,"Gussek, I."
9769,1738,"Grosse-Brinkhaus, C."
9770,1738,"Hummel, J."
9771,1738,"Sudekum, K. -H."
9772,1739,"Atikur, Rahman Md"
9773,1739,"Yong-goo, Kim"
9774,1739,"Iftekhar, Alam"
9775,1739,Liu Gong-she
9776,1739,"Hyoshin, Lee"
9777,1739,"Joo, Lee Jeung"
9778,1739,"Byung-Hyun, Lee"
9779,1740,"Taujenis, Lukas"
9780,1740,"Padarauskas, Audrius"
9781,1740,"Ceseviciene, Jurgita"
9782,1740,"Lemeziene, Nijole"
9783,1740,"Butkute, Bronislava"
9784,1741,"Ferchichi, Siwar"
9785,1741,"El Khouni, Amine"
9786,1741,"Zorrig, Walid"
9787,1741,"Atia, Abdallah"
9788,1741,"Rabhi, Mokded"
9789,1741,"Gharsalli, Mohamed"
9790,1741,"Abdelly, Chedly"
9791,1742,"Rogers, M. E."
9792,1742,"Lawson, A. R."
9793,1742,"Kelly, K. B."
9794,1743,"Abid, Mabrouka"
9795,1743,"Haddad, Mansour"
9796,1743,"Ben Khaled, Abdenacer"
9797,1743,"Mansour, Elhem"
9798,1743,"Bachar, Khouloud"
9799,1743,"Lacheheb, Belgacem"
9800,1743,"Ferchichi, Ali"
9801,1744,"Vasic, Tanja"
9802,1744,"Krnjaja, Vesna"
9803,1744,"Jevremovic, Darko"
9804,1744,"Stankovic, Slavica"
9805,1744,"Terzic, Dragan"
9806,1744,"Milenkovic, Jasmina"
9807,1744,"Markovic, Jordan"
9808,1745,"Wang, Hui"
9809,1745,"Zhang, Wenxu"
9810,1745,"Wei, Xiaoxing"
9811,1745,"Sun, Yan"
9812,1745,"Wang, Mingya"
9813,1745,"Mao, Peisheng"
9814,1746,"Daur, Ihsanullah"
9815,1747,"Taha, El-Kazafy A."
9816,1747,"Al-Abdulsalam, Mohammed"
9817,1747,"Al-Kahtani, Saad"
9818,1748,"Kozera, W. J."
9819,1748,"Karpiesiuk, K."
9820,1748,"Bugnacka, D."
9821,1748,"Falkowski, J."
9822,1748,"Milewska, W."
9823,1749,"Nahum, M."
9824,1749,"Marin, M."
9825,1749,"Rios, C."
9826,1749,"Melendez, P."
9827,1750,"Belmondo, Simone"
9828,1750,"Calcagno, Cristina"
9829,1750,"Genre, Andrea"
9830,1750,"Puppo, Alain"
9831,1750,"Pauly, Nicolas"
9832,1750,"Lanfranco, Luisa"
9833,1751,"Wang, Dan"
9834,1751,"Khurshid, Muhammad"
9835,1751,"Sun, ZhanMin"
9836,1751,"Tang, YiXiong"
9837,1751,"Zhou, MeiLiang"
9838,1751,"Wu, YanMin"
9839,1752,Tu Xiong-bing
9840,1752,Fan Yao-li
9841,1752,Ji Ming-shan
9842,1752,Liu Zhong-kuan
9843,1752,Xie Nan
9844,1752,Liu Zhen-yu
9845,1752,Zhang Ze-hua
9846,1753,Kong Ling-an
9847,1753,Wu Du-qing
9848,1753,Huang Wen-kun
9849,1753,Peng Huan
9850,1753,He Wen-ting
9851,1753,Peng De-liang
9852,1754,"Scheepers, Morne E."
9853,1754,"Jordaan, Henry"
9854,1755,"Hakl, J."
9855,1755,"Kunzova, E."
9856,1755,"Konecna, J."
9857,1756,"Misar, Christopher G."
9858,1756,"Xu, Lan"
9859,1756,"Gates, Roger N."
9860,1756,"Boe, Arvid"
9861,1756,"Johnson, Patricia S."
9862,1756,"Schauer, Christopher S."
9863,1756,"Rickertsen, John R."
9864,1756,"Stroup, Walter W."
9865,1757,"Rad, M. Imani"
9866,1757,"Rouzbehan, Y."
9867,1757,"Rezaei, J."
9868,1758,"Dubrovskaya, E. V."
9869,1758,"Pozdnyakova, N. N."
9870,1758,"Muratova, A. Yu."
9871,1758,"Turkovskaya, O. V."
9872,1759,"Caetano, M."
9873,1759,"Wilkes, M. J."
9874,1759,"Pitchford, W. S."
9875,1759,"Lee, S. J."
9876,1759,"Hynd, P. I."
9877,1760,"Williams, S. R. O."
9878,1760,"Moate, P. J."
9879,1760,"Deighton, M. H."
9880,1760,"Hannah, M. C."
9881,1760,"Wales, W. J."
9882,1760,"Jacobs, J. L."
9883,1761,"Iwase, Shun-ichiro"
9884,1761,"Tani, Soichiro"
9885,1762,"McCaskill, M. R."
9886,1762,"Raeside, M. C."
9887,1762,"Clark, S. G."
9888,1762,"MacDonald, C."
9889,1762,"Clark, B."
9890,1762,"Partington, D. L."
9891,1763,"Marchand, Lilian"
9892,1763,"Sabaris, Celestino-Quintela"
9893,1763,"Desjardins, Dominic"
9894,1763,"Oustriere, Nadege"
9895,1763,"Pesme, Eric"
9896,1763,"Butin, Damien"
9897,1763,"Wicart, Gaetan"
9898,1763,"Mench, Michel"
9899,1764,"Mertens, Jan"
9900,1764,"Pollier, Jacob"
9901,1764,"Vanden Bossche, Robin"
9902,1764,"Lopez-Vidriero, Irene"
9903,1764,"Manuel Franco-Zorrilla, Jose"
9904,1764,"Goossens, Alain"
9905,1765,"Guadalupe Soto-Zarazua, M."
9906,1765,"Rodrigues, Francisca"
9907,1765,"Pimentel, Filipa B."
9908,1765,"Bah, M. M."
9909,1765,"Oliveira, M. Beatriz P. P."
9910,1766,"Khalifa, Ashraf Y. Z."
9911,1766,"Alsyeeh, Abdel-Moneium"
9912,1766,"Almalki, Mohammed A."
9913,1766,"Saleh, Farag A."
9914,1767,"Starks, Patrick J."
